key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,attendance,total_goals_in_match,match_for_host,used_capacity_ratio,attendance_category,relative_attendance_category,host_country_code,tournament_year,short_stage_name
800,WC-2014,2014 FIFA World Cup,M-2014-28,Germany v Ghana,group stage,Group G,1,0,0,0,2014-06-21,16:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-29,Germany,DEU,T-30,Ghana,GHA,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,63000,59621.0,4,0,0.9463650793650794,50k-75k,75%-100%,BRA,2014,group stage
801,WC-2014,2014 FIFA World Cup,M-2014-29,Nigeria v Bosnia and Herzegovina,group stage,Group F,1,0,0,0,2014-06-21,18:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-48,Nigeria,NGA,T-08,Bosnia and Herzegovina,BIH,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,41000,40499.0,1,0,0.987780487804878,25k-50k,75%-100%,BRA,2014,group stage
802,WC-2014,2014 FIFA World Cup,M-2014-30,Belgium v Russia,group stage,Group H,1,0,0,0,2014-06-22,13:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-06,Belgium,BEL,T-60,Russia,RUS,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,200000,73819.0,1,0,0.369095,50k-75k,25%-50%,BRA,2014,group stage
803,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,group stage,Group H,1,0,0,0,2014-06-22,16:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-69,South Korea,KOR,T-01,Algeria,DZA,2–4,2,4,-2,2,0,0,0-0,0,0,away team win,0,1,0,43000,42738.0,6,0,0.993906976744186,25k-50k,75%-100%,BRA,2014,group stage
804,WC-2014,2014 FIFA World Cup,M-2014-32,United States v Portugal,group stage,Group G,1,0,0,0,2014-06-22,18:00,S-014,Arena da Amazônia,Manaus,Brazil,T-80,United States,USA,T-56,Portugal,PRT,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,41000,40123.0,4,0,0.978609756097561,25k-50k,75%-100%,BRA,2014,group stage
805,WC-2014,2014 FIFA World Cup,M-2014-33,Australia v Spain,group stage,Group B,1,0,0,0,2014-06-23,13:00,S-011,Arena da Baixada,Curitiba,Brazil,T-04,Australia,AUS,T-71,Spain,ESP,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,40000,39375.0,3,0,0.984375,25k-50k,75%-100%,BRA,2014,group stage
806,WC-2014,2014 FIFA World Cup,M-2014-34,Netherlands v Chile,group stage,Group B,1,0,0,0,2014-06-23,13:00,S-022,Arena Corinthians,São Paulo,Brazil,T-46,Netherlands,NLD,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,63000,62996.0,2,0,0.9999365079365079,50k-75k,75%-100%,BRA,2014,group stage
807,WC-2014,2014 FIFA World Cup,M-2014-35,Cameroon v Brazil,group stage,Group A,1,0,0,0,2014-06-23,17:00,S-009,Estádio Nacional,Brasília,Brazil,T-11,Cameroon,CMR,T-09,Brazil,BRA,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,70000,69112.0,5,1,0.9873142857142857,50k-75k,75%-100%,BRA,2014,group stage
808,WC-2014,2014 FIFA World Cup,M-2014-36,Croatia v Mexico,group stage,Group A,1,0,0,0,2014-06-23,17:00,S-018,Arena Pernambuco,Recife,Brazil,T-17,Croatia,HRV,T-44,Mexico,MEX,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,43000,41212.0,4,0,0.9584186046511628,25k-50k,75%-100%,BRA,2014,group stage
809,WC-2014,2014 FIFA World Cup,M-2014-37,Costa Rica v England,group stage,Group D,1,0,0,0,2014-06-24,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-16,Costa Rica,CRI,T-27,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,43000,57823.0,0,0,1.3447209302325582,50k-75k,>100%,BRA,2014,group stage
810,WC-2014,2014 FIFA World Cup,M-2014-38,Italy v Uruguay,group stage,Group D,1,0,0,0,2014-06-24,13:00,S-015,Arena das Dunas,Natal,Brazil,T-39,Italy,ITA,T-81,Uruguay,URY,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,40000,39706.0,1,0,0.99265,25k-50k,75%-100%,BRA,2014,group stage
811,WC-2014,2014 FIFA World Cup,M-2014-39,Japan v Colombia,group stage,Group C,1,0,0,0,2014-06-24,16:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-42,Japan,JPN,T-15,Colombia,COL,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,41000,40340.0,5,0,0.9839024390243902,25k-50k,75%-100%,BRA,2014,group stage
812,WC-2014,2014 FIFA World Cup,M-2014-40,Greece v Ivory Coast,group stage,Group C,1,0,0,0,2014-06-24,17:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-31,Greece,GRC,T-40,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,63000,42738.0,3,0,0.6783809523809524,25k-50k,50%-75%,BRA,2014,group stage
813,WC-2014,2014 FIFA World Cup,M-2014-41,Bosnia and Herzegovina v Iran,group stage,Group F,1,0,0,0,2014-06-25,13:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-08,Bosnia and Herzegovina,BIH,T-36,Iran,IRN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,52000,42738.0,4,0,0.8218846153846154,25k-50k,75%-100%,BRA,2014,group stage
814,WC-2014,2014 FIFA World Cup,M-2014-42,Nigeria v Argentina,group stage,Group F,1,0,0,0,2014-06-25,13:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-48,Nigeria,NGA,T-03,Argentina,ARG,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,43000,43285.0,5,0,1.006627906976744,25k-50k,>100%,BRA,2014,group stage
815,WC-2014,2014 FIFA World Cup,M-2014-43,Honduras v Switzerland,group stage,Group E,1,0,0,0,2014-06-25,16:00,S-014,Arena da Amazônia,Manaus,Brazil,T-33,Honduras,HND,T-73,Switzerland,CHE,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,41000,40322.0,3,0,0.9834634146341463,25k-50k,75%-100%,BRA,2014,group stage
816,WC-2014,2014 FIFA World Cup,M-2014-44,Ecuador v France,group stage,Group E,1,0,0,0,2014-06-25,17:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-24,Ecuador,ECU,T-28,France,FRA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,200000,73749.0,0,0,0.368745,50k-75k,25%-50%,BRA,2014,group stage
817,WC-2014,2014 FIFA World Cup,M-2014-45,Portugal v Ghana,group stage,Group G,1,0,0,0,2014-06-26,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-56,Portugal,PRT,T-30,Ghana,GHA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,70000,67540.0,3,0,0.9648571428571429,50k-75k,75%-100%,BRA,2014,group stage
818,WC-2014,2014 FIFA World Cup,M-2014-46,United States v Germany,group stage,Group G,1,0,0,0,2014-06-26,13:00,S-018,Arena Pernambuco,Recife,Brazil,T-80,United States,USA,T-29,Germany,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,43000,41876.0,1,0,0.9738604651162791,25k-50k,75%-100%,BRA,2014,group stage
819,WC-2014,2014 FIFA World Cup,M-2014-47,Algeria v Russia,group stage,Group H,1,0,0,0,2014-06-26,17:00,S-011,Arena da Baixada,Curitiba,Brazil,T-01,Algeria,DZA,T-60,Russia,RUS,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,40000,39311.0,2,0,0.982775,25k-50k,75%-100%,BRA,2014,group stage
820,WC-2014,2014 FIFA World Cup,M-2014-48,South Korea v Belgium,group stage,Group H,1,0,0,0,2014-06-26,17:00,S-022,Arena Corinthians,São Paulo,Brazil,T-69,South Korea,KOR,T-06,Belgium,BEL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,63000,42738.0,1,0,0.6783809523809524,25k-50k,50%-75%,BRA,2014,group stage
821,WC-2014,2014 FIFA World Cup,M-2014-49,Brazil v Chile,round of 16,not applicable,0,1,0,0,2014-06-28,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-13,Chile,CHL,1–1,1,1,0,0,1,1,3–2,3,2,home team win,1,0,0,43000,57714.0,2,1,1.342186046511628,50k-75k,>100%,BRA,2014,knockout stage
822,WC-2014,2014 FIFA World Cup,M-2014-50,Colombia v Uruguay,round of 16,not applicable,0,1,0,0,2014-06-28,17:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-15,Colombia,COL,T-81,Uruguay,URY,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,200000,73804.0,2,0,0.36902,50k-75k,25%-50%,BRA,2014,knockout stage
823,WC-2014,2014 FIFA World Cup,M-2014-51,Netherlands v Mexico,round of 16,not applicable,0,1,0,0,2014-06-29,13:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-46,Netherlands,NLD,T-44,Mexico,MEX,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,63000,58817.0,3,0,0.9336031746031747,50k-75k,75%-100%,BRA,2014,knockout stage
824,WC-2014,2014 FIFA World Cup,M-2014-52,Costa Rica v Greece,round of 16,not applicable,0,1,0,0,2014-06-29,17:00,S-018,Arena Pernambuco,Recife,Brazil,T-16,Costa Rica,CRI,T-31,Greece,GRC,1–1,1,1,0,0,1,1,5–3,5,3,home team win,1,0,0,43000,41242.0,2,0,0.9591162790697675,25k-50k,75%-100%,BRA,2014,knockout stage
825,WC-2014,2014 FIFA World Cup,M-2014-53,France v Nigeria,round of 16,not applicable,0,1,0,0,2014-06-30,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-28,France,FRA,T-48,Nigeria,NGA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,70000,67882.0,2,0,0.9697428571428571,50k-75k,75%-100%,BRA,2014,knockout stage
826,WC-2014,2014 FIFA World Cup,M-2014-54,Germany v Algeria,round of 16,not applicable,0,1,0,0,2014-06-30,17:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-29,Germany,DEU,T-01,Algeria,DZA,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,43000,43063.0,3,0,1.0014651162790698,25k-50k,>100%,BRA,2014,knockout stage
827,WC-2014,2014 FIFA World Cup,M-2014-55,Argentina v Switzerland,round of 16,not applicable,0,1,0,0,2014-07-01,13:00,S-022,Arena Corinthians,São Paulo,Brazil,T-03,Argentina,ARG,T-73,Switzerland,CHE,1–0,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,63000,63255.0,1,0,1.004047619047619,50k-75k,>100%,BRA,2014,knockout stage
828,WC-2014,2014 FIFA World Cup,M-2014-56,Belgium v United States,round of 16,not applicable,0,1,0,0,2014-07-01,17:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-06,Belgium,BEL,T-80,United States,USA,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,52000,51227.0,3,0,0.9851346153846153,50k-75k,75%-100%,BRA,2014,knockout stage
829,WC-2014,2014 FIFA World Cup,M-2014-57,France v Germany,quarter-finals,not applicable,0,1,0,0,2014-07-04,13:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-28,France,FRA,T-29,Germany,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,200000,74240.0,1,0,0.3712,50k-75k,25%-50%,BRA,2014,knockout stage
830,WC-2014,2014 FIFA World Cup,M-2014-58,Brazil v Colombia,quarter-finals,not applicable,0,1,0,0,2014-07-04,17:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,Brazil,BRA,T-15,Colombia,COL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,63000,60342.0,3,1,0.9578095238095238,50k-75k,75%-100%,BRA,2014,knockout stage
831,WC-2014,2014 FIFA World Cup,M-2014-59,Argentina v Belgium,quarter-finals,not applicable,0,1,0,0,2014-07-05,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-03,Argentina,ARG,T-06,Belgium,BEL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,70000,68551.0,1,0,0.9793,50k-75k,75%-100%,BRA,2014,knockout stage
832,WC-2014,2014 FIFA World Cup,M-2014-60,Netherlands v Costa Rica,quarter-finals,not applicable,0,1,0,0,2014-07-05,17:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-46,Netherlands,NLD,T-16,Costa Rica,CRI,0–0,0,0,0,0,1,1,4–3,4,3,home team win,1,0,0,52000,51179.0,0,0,0.9842115384615384,50k-75k,75%-100%,BRA,2014,knockout stage
833,WC-2014,2014 FIFA World Cup,M-2014-61,Brazil v Germany,semi-finals,not applicable,0,1,0,0,2014-07-08,17:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-29,Germany,DEU,1–7,1,7,-6,6,0,0,0-0,0,0,away team win,0,1,0,43000,58141.0,8,1,1.3521162790697674,50k-75k,>100%,BRA,2014,knockout stage
834,WC-2014,2014 FIFA World Cup,M-2014-62,Netherlands v Argentina,semi-finals,not applicable,0,1,0,0,2014-07-09,17:00,S-022,Arena Corinthians,São Paulo,Brazil,T-46,Netherlands,NLD,T-03,Argentina,ARG,0–0,0,0,0,0,1,1,2–4,2,4,away team win,0,1,0,63000,63267.0,0,0,1.0042380952380952,50k-75k,>100%,BRA,2014,knockout stage
835,WC-2014,2014 FIFA World Cup,M-2014-63,Brazil v Netherlands,third-place match,not applicable,0,1,0,0,2014-07-12,17:00,S-009,Estádio Nacional,Brasília,Brazil,T-09,Brazil,BRA,T-46,Netherlands,NLD,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,70000,68034.0,3,1,0.9719142857142857,50k-75k,75%-100%,BRA,2014,knockout stage
836,WC-2014,2014 FIFA World Cup,M-2014-64,Germany v Argentina,final,not applicable,0,1,0,0,2014-07-13,16:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-29,Germany,DEU,T-03,Argentina,ARG,1–0,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,200000,74738.0,1,0,0.37369,50k-75k,25%-50%,BRA,2014,knockout stage
837,WC-2018,2018 FIFA World Cup,M-2018-01,Russia v Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-14,18:00,S-117,Luzhniki Stadium,Moscow,Russia,T-60,Russia,RUS,T-61,Saudi Arabia,SAU,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,78000,78011.0,5,1,1.0001410256410257,75k-100k,>100%,RUS,2018,group stage
838,WC-2018,2018 FIFA World Cup,M-2018-02,Egypt v Uruguay,group stage,Group A,1,0,0,0,2018-06-15,17:00,S-126,Central Stadium,Yekaterinburg,Russia,T-25,Egypt,EGY,T-81,Uruguay,URY,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,33000,27015.0,1,0,0.8186363636363636,25k-50k,75%-100%,RUS,2018,group stage
839,WC-2018,2018 FIFA World Cup,M-2018-03,Morocco v Iran,group stage,Group B,1,0,0,0,2018-06-15,18:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-45,Morocco,MAR,T-36,Iran,IRN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,64000,42738.0,1,0,0.66778125,25k-50k,50%-75%,RUS,2018,group stage
840,WC-2018,2018 FIFA World Cup,M-2018-04,Portugal v Spain,group stage,Group B,1,0,0,0,2018-06-15,21:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-56,Portugal,PRT,T-71,Spain,ESP,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,44000,43866.0,6,0,0.9969545454545454,25k-50k,75%-100%,RUS,2018,group stage
841,WC-2018,2018 FIFA World Cup,M-2018-05,France v Australia,group stage,Group C,1,0,0,0,2018-06-16,13:00,S-116,Kazan Arena,Kazan,Russia,T-28,France,FRA,T-04,Australia,AUS,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,43000,41279.0,3,0,0.9599767441860465,25k-50k,75%-100%,RUS,2018,group stage
842,WC-2018,2018 FIFA World Cup,M-2018-06,Argentina v Iceland,group stage,Group D,1,0,0,0,2018-06-16,16:00,S-118,Otkritie Arena,Moscow,Russia,T-03,Argentina,ARG,T-35,Iceland,ISL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,44000,44190.0,2,0,1.0043181818181819,25k-50k,>100%,RUS,2018,group stage
843,WC-2018,2018 FIFA World Cup,M-2018-07,Peru v Denmark,group stage,Group C,1,0,0,0,2018-06-16,19:00,S-123,Mordovia Arena,Saransk,Russia,T-54,Peru,PER,T-21,Denmark,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,40502.0,1,0,0.9643333333333334,25k-50k,75%-100%,RUS,2018,group stage
844,WC-2018,2018 FIFA World Cup,M-2018-08,Croatia v Nigeria,group stage,Group D,1,0,0,0,2018-06-16,21:00,S-115,Kaliningrad Stadium,Kaliningrad,Russia,T-17,Croatia,HRV,T-48,Nigeria,NGA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,34000,31136.0,2,0,0.9157647058823529,25k-50k,75%-100%,RUS,2018,group stage
845,WC-2018,2018 FIFA World Cup,M-2018-09,Costa Rica v Serbia,group stage,Group E,1,0,0,0,2018-06-17,16:00,S-122,Samara Arena,Samara,Russia,T-16,Costa Rica,CRI,T-64,Serbia,SRB,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,41432.0,1,0,0.9864761904761905,25k-50k,75%-100%,RUS,2018,group stage
846,WC-2018,2018 FIFA World Cup,M-2018-10,Germany v Mexico,group stage,Group F,1,0,0,0,2018-06-17,18:00,S-117,Luzhniki Stadium,Moscow,Russia,T-29,Germany,DEU,T-44,Mexico,MEX,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,78000,78011.0,1,0,1.0001410256410257,75k-100k,>100%,RUS,2018,group stage
847,WC-2018,2018 FIFA World Cup,M-2018-11,Brazil v Switzerland,group stage,Group E,1,0,0,0,2018-06-17,21:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-09,Brazil,BRA,T-73,Switzerland,CHE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,43000,43109.0,2,0,1.0025348837209302,25k-50k,>100%,RUS,2018,group stage
848,WC-2018,2018 FIFA World Cup,M-2018-12,Sweden v South Korea,group stage,Group F,1,0,0,0,2018-06-18,15:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-72,Sweden,SWE,T-69,South Korea,KOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,43000,42738.0,1,0,0.993906976744186,25k-50k,75%-100%,RUS,2018,group stage
849,WC-2018,2018 FIFA World Cup,M-2018-13,Belgium v Panama,group stage,Group G,1,0,0,0,2018-06-18,18:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-06,Belgium,BEL,T-52,Panama,PAN,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,44000,43257.0,3,0,0.9831136363636364,25k-50k,75%-100%,RUS,2018,group stage
850,WC-2018,2018 FIFA World Cup,M-2018-14,Tunisia v England,group stage,Group G,1,0,0,0,2018-06-18,21:00,S-125,Volgograd Arena,Volgograd,Russia,T-76,Tunisia,TUN,T-27,England,ENG,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,44000,41064.0,3,0,0.9332727272727273,25k-50k,75%-100%,RUS,2018,group stage
851,WC-2018,2018 FIFA World Cup,M-2018-15,Colombia v Japan,group stage,Group H,1,0,0,0,2018-06-19,15:00,S-123,Mordovia Arena,Saransk,Russia,T-15,Colombia,COL,T-42,Japan,JPN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,40842.0,3,0,0.9724285714285714,25k-50k,75%-100%,RUS,2018,group stage
852,WC-2018,2018 FIFA World Cup,M-2018-16,Poland v Senegal,group stage,Group H,1,0,0,0,2018-06-19,18:00,S-118,Otkritie Arena,Moscow,Russia,T-55,Poland,POL,T-63,Senegal,SEN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,44000,44190.0,3,0,1.0043181818181819,25k-50k,>100%,RUS,2018,group stage
853,WC-2018,2018 FIFA World Cup,M-2018-17,Russia v Egypt,group stage,Group A,1,0,0,0,2018-06-19,21:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-60,Russia,RUS,T-25,Egypt,EGY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,64000,64468.0,4,1,1.0073125,50k-75k,>100%,RUS,2018,group stage
854,WC-2018,2018 FIFA World Cup,M-2018-18,Portugal v Morocco,group stage,Group B,1,0,0,0,2018-06-20,15:00,S-117,Luzhniki Stadium,Moscow,Russia,T-56,Portugal,PRT,T-45,Morocco,MAR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,78000,78011.0,1,0,1.0001410256410257,75k-100k,>100%,RUS,2018,group stage
855,WC-2018,2018 FIFA World Cup,M-2018-19,Uruguay v Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-20,18:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-81,Uruguay,URY,T-61,Saudi Arabia,SAU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,43000,42678.0,1,0,0.9925116279069768,25k-50k,75%-100%,RUS,2018,group stage
856,WC-2018,2018 FIFA World Cup,M-2018-20,Iran v Spain,group stage,Group B,1,0,0,0,2018-06-20,21:00,S-116,Kazan Arena,Kazan,Russia,T-36,Iran,IRN,T-71,Spain,ESP,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,43000,42738.0,1,0,0.993906976744186,25k-50k,75%-100%,RUS,2018,group stage
857,WC-2018,2018 FIFA World Cup,M-2018-21,Denmark v Australia,group stage,Group C,1,0,0,0,2018-06-21,16:00,S-122,Samara Arena,Samara,Russia,T-21,Denmark,DNK,T-04,Australia,AUS,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,42000,40727.0,2,0,0.9696904761904762,25k-50k,75%-100%,RUS,2018,group stage
858,WC-2018,2018 FIFA World Cup,M-2018-22,France v Peru,group stage,Group C,1,0,0,0,2018-06-21,20:00,S-126,Central Stadium,Yekaterinburg,Russia,T-28,France,FRA,T-54,Peru,PER,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,33000,32789.0,1,0,0.9936060606060606,25k-50k,75%-100%,RUS,2018,group stage
859,WC-2018,2018 FIFA World Cup,M-2018-23,Argentina v Croatia,group stage,Group D,1,0,0,0,2018-06-21,21:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-03,Argentina,ARG,T-17,Croatia,HRV,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,43000,43319.0,3,0,1.0074186046511628,25k-50k,>100%,RUS,2018,group stage
860,WC-2018,2018 FIFA World Cup,M-2018-24,Brazil v Costa Rica,group stage,Group E,1,0,0,0,2018-06-22,15:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-09,Brazil,BRA,T-16,Costa Rica,CRI,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,64000,64468.0,2,0,1.0073125,50k-75k,>100%,RUS,2018,group stage
861,WC-2018,2018 FIFA World Cup,M-2018-25,Nigeria v Iceland,group stage,Group D,1,0,0,0,2018-06-22,18:00,S-125,Volgograd Arena,Volgograd,Russia,T-48,Nigeria,NGA,T-35,Iceland,ISL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,44000,40904.0,2,0,0.9296363636363636,25k-50k,75%-100%,RUS,2018,group stage
862,WC-2018,2018 FIFA World Cup,M-2018-26,Serbia v Switzerland,group stage,Group E,1,0,0,0,2018-06-22,20:00,S-115,Kaliningrad Stadium,Kaliningrad,Russia,T-64,Serbia,SRB,T-73,Switzerland,CHE,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,34000,33167.0,3,0,0.9755,25k-50k,75%-100%,RUS,2018,group stage
863,WC-2018,2018 FIFA World Cup,M-2018-27,Belgium v Tunisia,group stage,Group G,1,0,0,0,2018-06-23,15:00,S-118,Otkritie Arena,Moscow,Russia,T-06,Belgium,BEL,T-76,Tunisia,TUN,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,44000,44190.0,7,0,1.0043181818181819,25k-50k,>100%,RUS,2018,group stage
864,WC-2018,2018 FIFA World Cup,M-2018-28,South Korea v Mexico,group stage,Group F,1,0,0,0,2018-06-23,18:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-69,South Korea,KOR,T-44,Mexico,MEX,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,43000,42738.0,3,0,0.993906976744186,25k-50k,75%-100%,RUS,2018,group stage
865,WC-2018,2018 FIFA World Cup,M-2018-29,Germany v Sweden,group stage,Group F,1,0,0,0,2018-06-23,21:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-29,Germany,DEU,T-72,Sweden,SWE,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,44287.0,3,0,1.0065227272727273,25k-50k,>100%,RUS,2018,group stage
866,WC-2018,2018 FIFA World Cup,M-2018-30,England v Panama,group stage,Group G,1,0,0,0,2018-06-24,15:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-27,England,ENG,T-52,Panama,PAN,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,43000,43319.0,7,0,1.0074186046511628,25k-50k,>100%,RUS,2018,group stage
867,WC-2018,2018 FIFA World Cup,M-2018-31,Japan v Senegal,group stage,Group H,1,0,0,0,2018-06-24,20:00,S-126,Central Stadium,Yekaterinburg,Russia,T-42,Japan,JPN,T-63,Senegal,SEN,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,33000,32572.0,4,0,0.987030303030303,25k-50k,75%-100%,RUS,2018,group stage
868,WC-2018,2018 FIFA World Cup,M-2018-32,Poland v Colombia,group stage,Group H,1,0,0,0,2018-06-24,21:00,S-116,Kazan Arena,Kazan,Russia,T-55,Poland,POL,T-15,Colombia,COL,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,43000,42873.0,3,0,0.997046511627907,25k-50k,75%-100%,RUS,2018,group stage
869,WC-2018,2018 FIFA World Cup,M-2018-33,Saudi Arabia v Egypt,group stage,Group A,1,0,0,0,2018-06-25,17:00,S-125,Volgograd Arena,Volgograd,Russia,T-61,Saudi Arabia,SAU,T-25,Egypt,EGY,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,36823.0,3,0,0.8368863636363636,25k-50k,75%-100%,RUS,2018,group stage
870,WC-2018,2018 FIFA World Cup,M-2018-34,Uruguay v Russia,group stage,Group A,1,0,0,0,2018-06-25,18:00,S-122,Samara Arena,Samara,Russia,T-81,Uruguay,URY,T-60,Russia,RUS,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,42000,41970.0,3,1,0.9992857142857143,25k-50k,75%-100%,RUS,2018,group stage
